time	result	zone	destination	kind	confidence	player_x	player_z	player_y	dest_x	dest_z	dest_y	waypoint_index	waypoint_count	target_x	target_z	wall_clearance	off_route	reason	nearby
2026-06-08 00:07:33	arrived	232	Bonanza Moogle	npc	generated	11.182	-86.313	-4.000	14.817	-86.947	-4.000	4	4	14.066	-81.436	4.70		arrival	Maminon 1; Dealer Moogle 2; Eternalkaiser 3; Dealer Moogle 3; Bonanza Moogle 4
2026-06-08 00:08:51	start	232	Bonanza Moogle	npc	generated	10.206	-88.187	-4.000	14.817	-86.947	-4.000	3	3	14.817	-86.947	3.12		menu	Eternalkaiser 1; Dealer Moogle 3; Dealer Moogle 3; Bonanza Moogle 5; Bonanza Moogle 5
2026-06-08 00:08:51	arrived	232	Bonanza Moogle	npc	generated	10.206	-88.187	-4.000	14.817	-86.947	-4.000	3	3	11.210	-82.429	3.12		arrival	Eternalkaiser 1; Dealer Moogle 3; Dealer Moogle 3; Bonanza Moogle 5; Bonanza Moogle 5
2026-06-08 00:14:17	start	232	Festive Moogle	npc	generated	11.002	-67.914	-4.000	70.641	-118.589	-16.000	3	11	46.355	-74.200	0.55		menu	Ivan 4; Ribbitribbit 4; Gilburt 5; Altiret 10; Callort 12
2026-06-08 00:15:05	blocked	232	Festive Moogle	npc	generated	54.649	-87.247	-10.500	70.641	-118.589	-16.000	2	6	54.858	-92.254	0.85	5.01	Possible obstacle or wall. Clearance 1 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Cevat 10; Meuxtajean 14; Door:Regine's Magicmart 15; Razuu 17
2026-06-08 00:15:17	blocked	232	Festive Moogle	npc	generated	53.594	-96.979	-12.000	70.641	-118.589	-16.000	3	7	50.831	-103.952	0.00	7.50	Possible obstacle or wall. Clearance 0 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Meuxtajean 4; Cevat 8; Razuu 9; Amien 9; Darkspectrem 9
2026-06-08 00:15:31	blocked	232	Festive Moogle	npc	generated	55.714	-112.630	-12.050	70.641	-118.589	-16.000	2	4	63.018	-116.233	1.51	8.14	Possible obstacle or wall. Clearance 2 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Stompclomp 1; Taiyon 3; Curio Vendor Moogle 4; Satonaka 4; Coribalgeant 4
2026-06-08 00:15:49	blocked	232	Festive Moogle	npc	generated	55.714	-112.630	-12.050	70.641	-118.589	-16.000	2	4	61.585	-116.442	1.51	7.00	Possible obstacle or wall. Clearance 2 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Stompclomp 1; Taiyon 3; Curio Vendor Moogle 4; Satonaka 4; Coribalgeant 4
2026-06-08 00:16:15	blocked	232	Festive Moogle	npc	generated	58.079	-114.566	-13.000	70.641	-118.589	-16.000	2	4	64.133	-118.097	1.81	7.01	Possible obstacle or wall. Clearance 2 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Taiyon 1; Stompclomp 4; Coribalgeant 6; Curio Vendor Moogle 6; Satonaka 7
2026-06-08 00:16:22	arrived	232	Festive Moogle	npc	generated	67.942	-123.539	-16.000	70.641	-118.589	-16.000	4	4	65.988	-116.052	3.92		arrival	Thabiz 5; Moogle 6; Festive Moogle 6; Greeter Moogle 6; Ashleih 7
2026-06-08 00:28:45	start	232	Bonanza Moogle	npc	generated	58.474	-83.667	-8.750	14.817	-86.947	-4.000	2	7	49.955	-75.000	0.00		menu	Door:Regine's Magicmart 11; Cevat 12; Nightbear 13; Regine 14; Rugiette 16
2026-06-08 00:29:13	arrived	232	Bonanza Moogle	npc	generated	17.580	-81.909	-4.000	14.817	-86.947	-4.000	7	7	10.170	-84.398	5.34		arrival	Bonanza Moogle 6; Bonanza Moogle 6; Dealer Moogle 7; Dealer Moogle 9; Eternalkaiser 10
2026-06-08 00:38:09	start	232	Door:Cargo Room A	area	generated	2.503	-126.893	-8.000	4.000	-126.099	-10.250	3	3	4.000	-126.099	0.00		menu	Door:Cargo Room A 2; Tamamitaru 3; Habitox 5; Germanshepherd 5; Arminibit 5
2026-06-08 00:38:09	arrived	232	Door:Cargo Room A	area	generated	2.503	-126.893	-8.000	4.000	-126.099	-10.250	3	3	4.000	-126.099	0.00		arrival	Door:Cargo Room A 2; Tamamitaru 3; Habitox 5; Germanshepherd 5; Arminibit 5
2026-06-08 00:38:59	start	232	Door:Cargo Room B	area	generated	10.191	-137.503	-8.000	-16.000	-126.103	-10.250	2	5	-8.445	-132.600	4.84		menu	Xyliana 8; Mitukitaru 10; Xfiniti 10; Akaibara 11; Kebanig 11
2026-06-08 00:39:13	arrived	232	Door:Cargo Room B	area	generated	-12.447	-132.069	-8.000	-16.000	-126.103	-10.250	4	5	-20.554	-128.815	3.47		arrival	Door:Cargo Room B 7; Sheridan 7; Fontoumant 10; Treasure Coffer 11; Germanshepherd 11
2026-06-08 00:41:28	start	232	Door:Cargo Room B	area	generated	-11.234	-117.929	-8.000	-16.000	-126.103	-10.250	4	5	-16.000	-126.103	0.27		menu	Fontoumant 4; Door:Cargo Room B 9; Ceraulian 11; Bonmaurieut 11; Arminibit 11
2026-06-08 00:41:32	arrived	232	Door:Cargo Room B	area	generated	-11.912	-122.112	-8.000	-16.000	-126.103	-10.250	5	5	-17.412	-122.120	0.37		arrival	Fontoumant 1; Door:Cargo Room B 6; Bonmaurieut 10; Sheridan 11; Arminibit 11
2026-06-08 00:42:06	start	232	Door:"Rusty Anchor"	area	generated	-33.768	-146.858	-8.000	-56.700	-36.000	-5.949	3	19	-30.845	-140.200	1.48		menu	Maunadolace 11; Chocobo 12; Bigbete 18; Auction Counter 19; Parcarin 22
2026-06-08 00:43:37	arrived	232	Door:"Rusty Anchor"	area	generated	-49.960	-39.424	-4.000	-56.700	-36.000	-5.949	18	19	-54.299	-31.275	2.54		arrival	Door:"Rusty Anchor" 8; Raqtibahl 9; Deguerendars 14; Perdiouvilet 14; Croumangue 17
2026-06-08 00:44:19	start	232	Door:Arrivals Entrance	area	generated	-57.829	-36.717	-4.520	-14.500	16.000	-9.703	4	10	-47.245	-27.800	0.24		menu	Door:"Rusty Anchor" 1; Raqtibahl 4; Perdiouvilet 7; Deguerendars 8; Croumangue 8
2026-06-08 00:44:27	blocked	232	Door:Arrivals Entrance	area	generated	-57.494	-35.660	-4.507	-14.500	16.000	-9.703	4	10	-50.088	-36.847	0.54	7.50	Possible obstacle or wall. Clearance 1 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Door:"Rusty Anchor" 1; Raqtibahl 6; Perdiouvilet 6; Croumangue 8; Deguerendars 9
2026-06-08 00:44:45	blocked	232	Door:Arrivals Entrance	area	generated	-57.288	-35.316	-4.497	-14.500	16.000	-9.703	4	10	-49.898	-34.033	0.16	7.50	Possible obstacle or wall. Clearance 0 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Door:"Rusty Anchor" 1; Raqtibahl 6; Perdiouvilet 6; Croumangue 8; Deguerendars 10
2026-06-08 00:45:21	blocked	232	Door:Arrivals Entrance	area	generated	-29.497	8.678	-8.000	-14.500	16.000	-9.703	3	6	-29.237	16.174	0.00	7.50	Possible obstacle or wall. Clearance 0 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Door:Arrivals Exit 4; Leonora 8; Milva 11; Meta 14; Door:Arrivals Entrance 17
2026-06-08 00:45:34	blocked	232	Door:Arrivals Entrance	area	generated	-30.607	9.301	-8.000	-14.500	16.000	-9.703	4	7	-30.303	16.795	0.00	7.50	Possible obstacle or wall. Clearance 0 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Door:Arrivals Exit 4; Leonora 9; Milva 12; Meta 14; Door:Arrivals Entrance 17
2026-06-08 00:45:56	blocked	232	Door:Arrivals Entrance	area	generated	-30.608	9.288	-8.000	-14.500	16.000	-9.703	4	7	-29.843	16.748	0.00	7.50	Possible obstacle or wall. Clearance 0 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Door:Arrivals Exit 4; Leonora 9; Milva 12; Meta 14; Door:Arrivals Entrance 17
2026-06-08 00:46:12	blocked	232	Door:Arrivals Entrance	area	generated	-34.212	9.403	-8.000	-14.500	16.000	-9.703	4	7	-30.746	16.054	0.00	7.50	Possible obstacle or wall. Clearance 0 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Door:Arrivals Exit 8; Leonora 12; Milva 13; Meta 17; Door:Departures Entrance 19
2026-06-08 00:46:24	blocked	232	Door:Arrivals Entrance	area	generated	-37.202	4.400	-8.000	-14.500	16.000	-9.703	2	6	-31.790	5.379	0.20	5.50	Possible obstacle or wall. Clearance 0 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Milva 12; Door:Arrivals Exit 12; Liloune 17; Leonora 17; Fiva 21
2026-06-08 00:47:12	start	232	Door:Regine's Magicmart	area	generated	-27.013	7.577	-8.000	69.000	-81.650	-9.350	2	18	-36.445	-3.800	2.04		menu	Door:Arrivals Exit 4; Leonora 7; Milva 10; Meta 13; Door:Arrivals Entrance 15
2026-06-08 00:48:22	blocked	232	Door:Regine's Magicmart	area	generated	-19.568	-78.401	-4.000	69.000	-81.650	-9.350	2	11	-14.212	-80.804	10.25	5.87	Possible obstacle. Wall clearance 10 yalms. Turn until the beacon moves off-center, then try forward. Route refreshed.	Brifalien 5; Artinien 5; Etheriol 10; Cherlodeau 11; Twistedmind 12
2026-06-08 00:48:35	blocked	232	Door:Regine's Magicmart	area	generated	-8.160	-78.551	-4.000	69.000	-81.650	-9.350	2	11	0.692	-76.534	9.55	9.08	Possible obstacle. Wall clearance 10 yalms. Turn until the beacon moves off-center, then try forward. Route refreshed.	Twistedmind 7; Miene 9; World Shifter 12; Artinien 12; Brifalien 14
2026-06-08 00:49:22	blocked	232	Door:Regine's Magicmart	area	generated	54.646	-74.509	-8.000	69.000	-81.650	-9.350	2	8	54.859	-82.006	0.86	7.50	Possible obstacle or wall. Clearance 1 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Nightbear 5; Regine 14; Door:Regine's Magicmart 16; Rugiette 17; Cevat 22
2026-06-08 00:49:39	blocked	232	Door:Regine's Magicmart	area	generated	58.258	-85.513	-9.500	69.000	-81.650	-9.350	2	8	57.745	-90.702	0.07	5.21	Possible obstacle or wall. Clearance 0 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Cevat 10; Door:Regine's Magicmart 11; Nightbear 14; Regine 15; Meuxtajean 17
2026-06-08 00:50:02	arrived	232	Door:Regine's Magicmart	area	generated	68.861	-86.438	-8.000	69.000	-81.650	-9.350	8	8	63.702	-81.496	1.08		arrival	Door:Regine's Magicmart 5; Cevat 12; Regine 13; Rugiette 13; Meuxtajean 22
2026-06-08 00:51:40	start	232	Bonanza Moogle	npc	generated	70.134	-88.763	-8.500	14.817	-86.947	-4.000	3	11	64.355	-92.600	0.00		menu	Door:Regine's Magicmart 7; Cevat 11; Rugiette 15; Regine 15; Meuxtajean 21
2026-06-08 00:52:21	arrived	232	Bonanza Moogle	npc	generated	16.880	-82.780	-4.000	14.817	-86.947	-4.000	11	11	10.067	-84.596	4.53		arrival	Bonanza Moogle 5; Bonanza Moogle 5; Dealer Moogle 6; Dealer Moogle 7; Eternalkaiser 9
2026-06-08 16:05:14	start	232	Mog House entrance	area	generated	20.908	-89.941	-4.000	79.400	-135.500	-16.000	2	11	29.155	-74.200	0.33		menu	Bonanza Moogle 7; Bonanza Moogle 7; Dealer Moogle 8; Dealer Moogle 8; Sacher 9
2026-06-08 16:05:57	arrived	232	Mog House entrance	area	generated	81.403	-133.035	-16.000	79.400	-135.500	-16.000	11	11	79.400	-135.500	0.94		arrival	Phersula 2; Drunksmurf 2; Neoakuma 3; Evenstar 4; Nauthima 4
2026-06-08 16:06:28	start	232	Mog House entrance	area	generated	69.676	-118.215	-16.000	79.400	-135.500	-16.000	2	3	79.400	-135.500	0.01		menu	Festive Moogle 1; Loxington 6; Smolshar 6; Ancestry Moogle 7; Sfenm 7
2026-06-08 16:06:43	arrived	232	Mog House entrance	area	generated	79.247	-133.691	-16.000	79.400	-135.500	-16.000	3	3	79.400	-135.500	2.11		arrival	Phersula 1; Julto 1; Drunksmurf 1; Neoakuma 2; Evenstar 2
2026-06-12 16:03:32	start	232	Mog House entrance	area	generated	71.095	-118.357	-16.000	79.400	-135.500	-16.000	2	3	79.400	-135.500	0.16		menu	Festive Moogle 1; Ancestry Moogle 5; Coffeesama 10; Moogle 11; Answald 12
2026-06-12 16:03:43	arrived	232	Mog House entrance	area	generated	79.629	-134.567	-16.000	79.400	-135.500	-16.000	3	3	79.400	-135.500	1.53		arrival	Phersula 1; Darryk 5; Ollii 5; Crystaldealer 5; Nauthima 6
2026-06-12 16:14:01	start	232	Mog House entrance	area	generated	78.102	-140.064	-16.000	79.400	-135.500	-16.000	4	4	79.400	-135.500	0.00		menu	Cheyne 6; Phersula 6; Ambleon 7; Answald 12; Nauthima 12
2026-06-12 16:14:01	arrived	232	Mog House entrance	area	generated	78.102	-140.064	-16.000	79.400	-135.500	-16.000	4	4	79.400	-135.500	0.00		arrival	Cheyne 6; Phersula 6; Ambleon 7; Answald 12; Nauthima 12
2026-06-12 16:14:35	start	232	Mog House entrance	area	generated	59.049	-111.785	-12.250	79.400	-135.500	-16.000	2	3	79.400	-135.500	0.34		menu	Coribalgeant 4; Saraqael 5; Arakiel 6; Vitellius 7; Curio Vendor Moogle 7
2026-06-12 16:14:54	arrived	232	Mog House entrance	area	generated	77.021	-138.454	-16.000	79.400	-135.500	-16.000	3	3	79.400	-135.500	0.59		arrival	Cheyne 5; Phersula 5; Ambleon 6; Answald 10; Nauthima 11
2026-06-12 16:15:31	start	232	Mog House entrance	area	generated	62.223	-128.048	-16.000	79.400	-135.500	-16.000	2	3	79.400	-135.500	0.00		menu	Greeter Moogle 1; Moogle 2; A.M.A.N. Liaison 6; Saraqael 12; Festive Moogle 13
2026-06-12 16:15:53	arrived	232	Mog House entrance	area	generated	78.740	-136.142	-16.000	79.400	-135.500	-16.000	3	3	79.400	-135.500	1.47		arrival	Cheyne 2; Phersula 3; Percan 4; Ambleon 7; Answald 8
2026-06-12 16:16:19	start	232	Mog House entrance	area	generated	83.475	-134.490	-16.000	79.400	-135.500	-16.000	4	4	79.400	-135.500	0.00		menu	Cheyne 3; Phersula 3; Percan 4; Nauthima 6; Answald 9
2026-06-12 16:16:19	arrived	232	Mog House entrance	area	generated	83.475	-134.490	-16.000	79.400	-135.500	-16.000	4	4	77.499	-129.958	0.00		arrival	Cheyne 3; Phersula 3; Percan 4; Nauthima 6; Answald 9
2026-06-12 16:16:51	start	232	Mog House entrance	area	generated	81.446	-130.924	-16.000	79.400	-135.500	-16.000	3	3	79.400	-135.500	2.74		menu	Nauthima 2; Phersula 3; Cheyne 4; Answald 6; Coffeesama 7
2026-06-12 16:16:56	arrived	232	Mog House entrance	area	generated	78.182	-132.521	-16.000	79.400	-135.500	-16.000	3	3	74.140	-136.639	3.63		arrival	Phersula 3; Cheyne 3; Answald 4; Nauthima 5; Nhimil 7
2026-06-12 16:17:30	start	232	Mog House entrance	area	generated	75.275	-122.056	-16.000	79.400	-135.500	-16.000	2	3	79.400	-135.500	0.49		menu	Coffeesama 5; Festive Moogle 6; Answald 7; Nauthima 9; Moogle 13
2026-06-12 16:17:49	arrived	232	Mog House entrance	area	generated	75.610	-133.993	-16.000	79.400	-135.500	-16.000	3	3	81.673	-130.700	4.63		arrival	Phersula 5; Cheyne 5; Ambleon 5; Answald 5; Nauthima 8
2026-06-12 16:18:20	start	232	Mog House entrance	area	generated	75.832	-142.384	-16.000	79.400	-135.500	-16.000	3	4	79.400	-135.500	0.00		menu	Ambleon 7; Nhimil 8; Percan 8; Cheyne 9; Phersula 9
2026-06-12 16:18:26	arrived	232	Mog House entrance	area	generated	79.999	-134.789	-16.000	79.400	-135.500	-16.000	4	4	79.400	-135.500	1.17		arrival	Cheyne 1; Phersula 1; Nhimil 4; Percan 5; Nauthima 6
2026-06-12 23:38:57	start	232	Mog House entrance	area	generated	78.626	-139.581	-16.000	79.400	-135.500	-16.000	4	4	79.400	-135.500	0.00		menu	Califa 3; Ebikenezer 4; Airwick 4; Nazuny 4; Kunglawo 4
2026-06-12 23:38:57	arrived	232	Mog House entrance	area	generated	78.626	-139.581	-16.000	79.400	-135.500	-16.000	4	4	79.400	-135.500	0.00		arrival	Califa 3; Ebikenezer 4; Airwick 4; Nazuny 4; Kunglawo 4
2026-06-12 23:39:19	start	232	Mog House entrance	area	generated	67.968	-118.730	-16.000	79.400	-135.500	-16.000	2	3	79.400	-135.500	0.33		menu	Festive Moogle 3; Ancestry Moogle 8; Moogle 9; Greeter Moogle 10; Strikerx 11
2026-06-12 23:39:36	arrived	232	Mog House entrance	area	generated	80.560	-134.431	-16.000	79.400	-135.500	-16.000	3	3	79.400	-135.500	0.62		arrival	Ashleih 1; Trentjames 2; Airwick 2; Turdmegedon 4; Sichimi 4
2026-06-12 23:40:03	start	232	Mog House entrance	area	generated	63.962	-121.086	-16.050	79.400	-135.500	-16.000	2	3	79.400	-135.500	1.36		menu	Moogle 6; Greeter Moogle 6; Trentjames 6; Festive Moogle 7; Strikerx 9
2026-06-12 23:40:19	arrived	232	Mog House entrance	area	generated	77.822	-135.278	-16.000	79.400	-135.500	-16.000	3	3	79.400	-135.500	2.61		arrival	Airwick 1; Phersula 3; Turdmegedon 4; Ashleih 4; Califa 6
2026-06-13 02:07:26	start	232	Mog House entrance	area	generated	69.859	-135.447	-16.000	79.400	-135.500	-16.000	2	3	79.400	-135.500	0.75		menu	Ambleon 2; Miror 4; Izzzzy 4; A.M.A.N. Liaison 5; Rurchu 7
2026-06-13 02:07:34	arrived	232	Mog House entrance	area	generated	79.067	-133.356	-16.000	79.400	-135.500	-16.000	3	3	79.400	-135.500	2.43		arrival	Phersula 1; Ashleih 3; Nauthima 5; Answald 5; Knightofgold 6
2026-06-13 02:08:10	start	232	Mog House entrance	area	generated	44.515	-106.572	-12.000	79.400	-135.500	-16.000	2	4	53.555	-112.600	0.00		menu	Neosho 2; Scobuu 3; Sheyha 3; Ventarbre 3; Pipim 3
2026-06-13 02:08:25	arrived	232	Mog House entrance	area	generated	76.297	-136.541	-16.000	79.400	-135.500	-16.000	4	4	79.400	-135.500	2.08		arrival	Izzzzy 5; Phersula 5; Ambleon 5; Syukun 6; Ashleih 6
2026-06-13 02:08:45	start	232	Mog House entrance	area	generated	66.954	-120.042	-16.000	79.400	-135.500	-16.000	2	3	79.400	-135.500	0.31		menu	Festive Moogle 4; Tabukitten 6; Moogle 7; Greeter Moogle 8; Ancestry Moogle 8
2026-06-13 02:08:57	arrived	232	Mog House entrance	area	generated	77.938	-136.457	-16.000	79.400	-135.500	-16.000	3	3	79.400	-135.500	1.48		arrival	Tinyraz 2; Phersula 3; Ashleih 5; Syukun 5; Gpatch 5
2026-06-13 02:09:39	start	232	Mog House entrance	area	generated	63.829	-122.277	-16.050	79.400	-135.500	-16.000	2	3	79.400	-135.500	0.42		menu	Tabukitten 3; Moogle 4; Greeter Moogle 5; Festive Moogle 8; Shiarasin 9
2026-06-13 02:09:52	arrived	232	Mog House entrance	area	generated	75.806	-134.197	-16.000	79.400	-135.500	-16.000	3	3	81.571	-130.650	4.37		arrival	Izzzzy 3; Phersula 5; Ambleon 5; Answald 6; Ashleih 6
2026-06-13 02:11:13	start	232	Mog House entrance	area	generated	65.985	-120.395	-16.000	79.400	-135.500	-16.000	2	3	79.400	-135.500	0.97		menu	Tabukitten 5; Festive Moogle 5; Moogle 7; Greeter Moogle 7; Shiarasin 9
2026-06-13 02:11:30	arrived	232	Mog House entrance	area	generated	81.938	-139.257	-16.500	79.400	-135.500	-16.000	3	3	76.221	-134.402	0.00		arrival	Yumemem 1; Sylveni 1; Shortking 1; Poporyu 1; Zeola 1
2026-06-13 11:16:05	start	232	Mog House entrance	area	generated	65.760	-128.257	-16.000	79.400	-135.500	-16.000	2	3	79.400	-135.500	2.32		menu	Moogle 3; Greeter Moogle 4; A.M.A.N. Liaison 4; Angrysteel 5; Masaa 7
2026-06-13 11:16:19	arrived	232	Mog House entrance	area	generated	78.161	-135.926	-16.000	79.400	-135.500	-16.000	3	3	79.400	-135.500	1.89		arrival	Phersula 3; Dova 3; Manamana 5; Kagetsugu 5; Michabubu 5
2026-06-13 14:27:22	start	232	Mog House entrance	area	generated	76.205	-134.749	-16.000	79.400	-135.500	-16.000	3	3	79.400	-135.500	3.71		menu	Shoyoroll 3; Zeign 3; Ributo 3; Evenstar 3; Lonestarman 4
2026-06-13 14:27:22	arrived	232	Mog House entrance	area	generated	76.205	-134.749	-16.000	79.400	-135.500	-16.000	3	3	79.400	-135.500	3.71		arrival	Shoyoroll 3; Zeign 3; Ributo 3; Evenstar 3; Lonestarman 4
2026-06-13 14:27:39	start	232	Mog House entrance	area	generated	52.349	-111.597	-12.000	79.400	-135.500	-16.000	3	4	79.400	-135.500	1.50		menu	Nukkie 2; Curio Vendor Moogle 2; Nyehh 5; Coribalgeant 5; Aldagon 7
2026-06-13 14:27:50	blocked	232	Mog House entrance	area	generated	52.655	-114.350	-12.000	79.400	-135.500	-16.000	4	5	57.662	-116.239	0.02	5.35	Possible obstacle or wall. Clearance 0 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Curio Vendor Moogle 1; Mikimao 2; Lionswrath 2; Nukkie 4; Coribalgeant 7
2026-06-13 14:28:08	arrived	232	Mog House entrance	area	generated	80.859	-137.606	-16.500	79.400	-135.500	-16.000	5	5	79.400	-135.500	0.22		arrival	Kingflippynips 2; Evenstar 3; Zeign 3; Ributo 3; Lonestarman 3
2026-06-15 11:54:17	start	232	Mog House entrance	area	generated	71.230	-118.241	-16.000	79.400	-135.500	-16.000	2	3	79.400	-135.500	0.04		menu	Festive Moogle 1; Ancestry Moogle 5; Nyehh 9; Moogle 12; Answald 12
